issue_id,issue_key,resolution,issue_status,issue_type,created_date,resolution_date,description,organisation,load_date
"13605","SD-3587","Duplicate","Closed","Service Request","2023-08-04T17:06:00.470+1200","2023-08-08T17:19:58.929+1200","Additonal comments has been added for Task SCTASK0070790 - Secret Server","The Warehouse Group","2023-10-01"
"13604","SD-3586","Duplicate","Closed","Service Request","2023-08-04T17:02:38.690+1200","2023-08-11T19:15:44.866+1200","Catalog Task SCTASK0070790 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"13603","SD-3585","Done","Closed","Service Request","2023-08-04T15:53:42.586+1200","2023-08-04T15:55:33.937+1200","Secret Server - Weekly User Management Check","The Warehouse Group","2023-10-01"
"13602","SD-3584","","In Progress","Service Request","2023-08-04T15:42:04.614+1200","","[Kordia Corp] Access to Oracle DBs","Kordia","2023-10-01"
"13601","SD-3583","Done","Closed","Service Request","2023-08-04T13:12:00.566+1200","2023-08-11T09:06:33.830+1200","[Kordia Corp] Create a database and table in the test environment for AMSA_BoM project.","Kordia","2023-10-01"
"13600","SD-3582","Done","Closed","Service Request","2023-08-04T13:08:54.289+1200","2023-08-17T19:03:20.293+1200","Azure board access","EMA","2023-10-01"
"13599","SD-3581","Duplicate","Closed","Service Request","2023-08-04T11:28:22.821+1200","2023-08-08T08:10:21.572+1200","Re: Procare.tech cert for Kubernetes","ProCare","2023-10-01"
"13598","SD-3580","Done","Resolved","Change","2023-08-04T11:27:51.753+1200","2023-08-07T20:13:27.770+1200","Procare - update ingress certificates","ProCare","2023-10-01"
"13597","SD-3579","Duplicate","Closed","Service Request","2023-08-04T10:35:06.908+1200","2023-08-04T14:52:16.870+1200","Incident INC0238949  has a new comment","The Warehouse Group","2023-10-01"
"13596","SD-3578","Done","Closed","Service Request","2023-08-04T10:24:27.774+1200","2023-08-04T10:25:09.225+1200","TWG - http timeout for thewarehousegroup.co.nz","The Warehouse Group","2023-10-01"
"13595","SD-3577","Done","Closed","Service Request","2023-08-04T09:41:15.203+1200","2023-09-12T09:11:53.911+1200","[NZGT] Restore test - NZGT ","NZGT","2023-10-01"
"13594","SD-3576","Done","Closed","Incident","2023-08-04T08:15:57.728+1200","2023-08-07T08:29:02.563+1200","failed backup on VBA for server NZ-iManRS01","NZGT","2023-10-01"
"13593","SD-3575","Duplicate","Closed","Service Request","2023-08-03T16:14:54.472+1200","2023-08-04T12:01:49.390+1200","Re: Procare.tech cert for Kubernetes","ProCare","2023-10-01"
"13592","SD-3574","Duplicate","Closed","Service Request","2023-08-03T15:26:13.498+1200","2023-09-05T15:01:06.382+1200","[NZGT]: Tenable Vulnerabilities 03/08","NZGT","2023-10-01"
"13591","SD-3573","Done","Closed","Change","2023-08-03T15:19:28.702+1200","2023-08-25T19:16:45.060+1200","[NZGT] SQL ODBC, OLEDB patching","NZGT","2023-10-01"
"13590","SD-3572","Done","Closed","Service Request","2023-08-03T14:51:13.305+1200","2023-08-29T11:12:24.134+1200","[NZGT]: Tenable Vulnerabilities for SQL Server","NZGT","2023-10-01"
"13589","SD-3571","Done","Closed","Incident","2023-08-03T14:35:38.495+1200","2023-08-04T11:13:54.340+1200","Can not RDP into SRV-SL-00","Sealink","2023-10-01"
"13588","SD-3570","Duplicate","Closed","Service Request","2023-08-03T14:08:18.838+1200","2023-08-04T10:35:25.888+1200","Incident INC0239109  has a new comment","The Warehouse Group","2023-10-01"
"13587","SD-3569","Done","Closed","Service Request","2023-08-03T14:08:15.380+1200","2023-08-07T23:56:15.035+1200","Incident INC0239109 assigned to your squad: Having to request to have my Windows/Okta account unlocked repetitively","The Warehouse Group","2023-10-01"
"13586","SD-3568","Done","Closed","Service Request","2023-08-03T12:39:13.775+1200","2023-08-09T16:40:57.724+1200","Incident INC0239047 assigned to your squad: Torpedo7 Portal Decommision","The Warehouse Group","2023-10-01"
"13585","SD-3567","Duplicate","Closed","Service Request","2023-08-03T12:20:16.680+1200","2023-08-03T12:20:49.685+1200","Incident INC0238648  has a new comment","The Warehouse Group","2023-10-01"
"13584","SD-3566","Done","Closed","Service Request","2023-08-03T12:19:51.003+1200","2023-08-03T14:39:57.701+1200","New TCS staff","EMA","2023-10-01"
"13583","SD-3565","Duplicate","Closed","Service Request","2023-08-03T12:08:49.599+1200","2023-08-03T12:21:23.661+1200","Incident INC0238782  has a new comment","The Warehouse Group","2023-10-01"
"13582","SD-3564","Done","Closed","Service Request","2023-08-03T12:07:51.415+1200","2023-08-08T11:19:27.231+1200","Incident INC0239019 assigned to your squad: Setup Security questions as MFA option for HCM application","The Warehouse Group","2023-10-01"
"13581","SD-3563","Done","Closed","Service Request","2023-08-03T11:52:49.580+1200","2023-08-10T15:22:46.535+1200","Request: Access to PL Prod B2C Azure tenant","Partners Life","2023-10-01"
"13580","SD-3562","Declined","Closed","Service Request","2023-08-03T11:47:08.064+1200","2023-08-03T12:35:42.603+1200","Incident INC0239025 assigned to your squad: Password reset done over the phone","The Warehouse Group","2023-10-01"
"13579","SD-3561","Done","Closed","Service Request","2023-08-03T11:17:08.693+1200","2023-08-12T21:40:18.293+1200","Incident INC0238949 assigned to your squad: permissions approved for excicute but no app on okta","The Warehouse Group","2023-10-01"
"13578","SD-3560","Done","Closed","Service Request","2023-08-03T11:03:07.637+1200","2023-09-15T16:26:48.509+1200","Update Slack url for all customers that has Prometheus AlertManager to Slack","Kordia","2023-10-01"
"13577","SD-3559","Duplicate","Closed","Service Request","2023-08-03T10:53:17.722+1200","2023-08-07T15:48:08.564+1200","Incident INC0237608  has a new comment","The Warehouse Group","2023-10-01"
"13576","SD-3558","Done","Closed","Service Request","2023-08-03T10:53:15.123+1200","2023-08-14T16:53:01.802+1200","Incident INC0237608 assigned to your squad: Oracle tile missing on OKTA","The Warehouse Group","2023-10-01"
"13575","SD-3557","Done","Closed","Service Request","2023-08-03T10:48:11.347+1200","2023-08-04T14:44:11.472+1200","Generate Wealth - URL Getting blocked on zScaler","Generate Investment Holdings","2023-10-01"
"13574","SD-3556","Done","Closed","Service Request","2023-08-03T10:45:45.473+1200","2023-08-07T12:06:06.404+1200","[NZGT] Restore removed office folder on NZCRMSQLSTG01","NZGT","2023-10-01"
"13573","SD-3555","Done","Closed","Service Request","2023-08-02T15:07:13.015+1200","2023-08-03T09:01:44.288+1200","[Kordia Corp] SQL 2014 upgrading on Carbon Black","Kordia","2023-10-01"
"13572","SD-3554","Done","Closed","Service Request","2023-08-02T14:56:32.606+1200","2023-08-03T09:05:12.647+1200","[Kordia Corp] SQL OLE DB patching","Kordia","2023-10-01"
"13571","SD-3553","Done","Closed","Change","2023-08-02T12:58:07.859+1200","2023-08-10T21:11:24.191+1200","[ICG] SQL database patching","Soar Communications","2023-10-01"
"13570","SD-3552","","Pending","Problem","2023-08-02T11:44:07.546+1200","","LICNEWNUTCL01.MSAD.LIVESTOCK.ORG.NZ: Warning: NIC CPU1 SLOT1 Port 1 packet receive error rate high","LIC","2023-10-01"
"13569","SD-3551","Duplicate","Closed","Service Request","2023-08-02T11:37:13.310+1200","2023-08-02T16:35:16.066+1200","Incident INC0238799  has a new comment","The Warehouse Group","2023-10-01"
"13568","SD-3550","Done","Closed","Service Request","2023-08-02T11:10:55.528+1200","2023-08-09T09:32:12.852+1200","Schedule NZGT August patching","NZGT","2023-10-01"
"13567","SD-3549","Done","Closed","Service Request","2023-08-02T11:09:48.958+1200","2023-08-02T16:57:09.892+1200","AVD user addition","Soar Communications","2023-10-01"
"13566","SD-3548","Duplicate","Closed","Service Request","2023-08-02T10:42:32.685+1200","2023-08-02T16:54:53.766+1200","Additonal comments has been added for Task SCTASK0070739 - Secret Server","The Warehouse Group","2023-10-01"
"13565","SD-3547","Duplicate","Closed","Service Request","2023-08-02T10:33:05.709+1200","2023-08-02T16:38:48.337+1200","Incident INC0234389  has a new comment","The Warehouse Group","2023-10-01"
"13564","SD-3546","Done","Closed","Service Request","2023-08-02T10:33:02.623+1200","2023-08-15T16:40:28.133+1200","Incident INC0234389 assigned to your squad: http://cstwg.mybiotime.com/  require access to this website as this is the new  company our temp agency is using. i.","The Warehouse Group","2023-10-01"
"13563","SD-3545","Done","Closed","Service Request","2023-08-02T09:00:19.263+1200","2023-08-02T11:32:09.208+1200","Incident INC0238799 assigned to your squad: Secret server login issue","The Warehouse Group","2023-10-01"
"13562","SD-3544","Done","Closed","Incident","2023-08-02T08:16:42.900+1200","2023-08-07T08:26:27.375+1200","NZGT- Veeam 365 failed to process an item for one user ","NZGT","2023-10-01"
"13561","SD-3543","Done","Closed","Service Request","2023-08-02T07:24:12.501+1200","2023-08-03T20:44:15.233+1200","Incident INC0238782 assigned to your squad: SecretServer read only admin role required","The Warehouse Group","2023-10-01"
"13560","SD-3542","Done","Closed","Service Request","2023-08-01T17:29:29.277+1200","2023-08-16T08:48:26.701+1200","FW: CR01169 - Server Decommission - CARDRONA - APPROVED    [ ref:_00D6F1gDOd._5006F3I9Iwo:ref ]","LIC","2023-10-01"
"13559","SD-3541","Done","Closed","Service Request","2023-08-01T14:51:54.721+1200","2023-08-21T10:03:58.792+1200","NZGT: Reduce the AVD session hosts","NZGT","2023-10-01"
"13558","SD-3540","Done","Closed","Service Request","2023-08-01T14:42:08.163+1200","2023-08-10T10:21:43.431+1200","Incident INC0238648 assigned to your squad: Please remove CDP access via Okta","The Warehouse Group","2023-10-01"
"13557","SD-3539","Declined","Closed","Service Request","2023-08-01T14:35:52.086+1200","2023-08-02T09:49:58.584+1200","Incident INC0238695 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13556","SD-3538","Declined","Closed","Service Request","2023-08-01T14:35:49.549+1200","2023-08-02T09:49:58.801+1200","Incident INC0238651 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13555","SD-3537","Declined","Closed","Service Request","2023-08-01T14:35:46.954+1200","2023-08-02T09:49:59.027+1200","Incident INC0238668 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13554","SD-3536","Declined","Closed","Service Request","2023-08-01T14:35:44.111+1200","2023-08-02T09:49:57.786+1200","Incident INC0238707 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13553","SD-3535","Declined","Closed","Service Request","2023-08-01T14:35:41.420+1200","2023-08-02T09:49:58.126+1200","Incident INC0238672 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13552","SD-3534","Declined","Closed","Service Request","2023-08-01T14:35:38.678+1200","2023-08-02T09:49:58.362+1200","Incident INC0238708 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13551","SD-3533","Done","Closed","Service Request","2023-08-01T11:33:18.773+1200","2023-08-03T12:10:18.806+1200","Incident INC0238655 assigned to your squad: user is not having anything other than Service now in his OKTA account.","The Warehouse Group","2023-10-01"
"13550","SD-3532","","Pending","Change","2023-08-01T10:47:38.879+1200","","NZGT - NSG rule for Veeam Inbound nsg-backup-shared-auseast-001","NZGT","2023-10-01"
"13549","SD-3531","Declined","Closed","Service Request","2023-08-01T10:15:20.403+1200","2023-08-01T11:13:28.618+1200","Incident INC0238612 assigned to your squad: label printer fault-urgent","The Warehouse Group","2023-10-01"
"13548","SD-3530","Done","Closed","Service Request","2023-08-01T10:13:18.236+1200","2023-08-02T14:54:03.364+1200","New TCS staff","EMA","2023-10-01"
"13547","SD-3529","Won't Do","Closed","Service Request","2023-08-01T09:53:21.645+1200","2023-09-26T08:43:22.698+1300","jira status test","Kordia","2023-10-01"
"13546","SD-3528","Done","Closed","Service Request","2023-08-01T09:23:39.714+1200","2023-08-03T11:15:58.471+1200","TWG GoAnywhere log troubleshooting","The Warehouse Group","2023-10-01"
"13545","SD-3527","","In Progress","Change","2023-08-01T09:09:59.549+1200","","NZGT- Configure Private Endpoint module and Import resrouces to IAC","NZGT","2023-10-01"
"13544","SD-3526","Done","Resolved","Change","2023-08-01T08:44:30.603+1200","2023-08-03T21:28:42.865+1200","Set resource request and limit for monitoring and Flux resources","ProCare","2023-10-01"
"13543","SD-3525","Done","Closed","Incident","2023-08-01T08:23:20.521+1200","2023-08-04T09:22:50.359+1200","Veeam 365 user OneDrive was not found","NZGT","2023-10-01"
"13542","SD-3524","Duplicate","Closed","Service Request","2023-07-31T23:55:15.852+1200","2023-08-01T00:01:51.273+1200","Incident INC0238136  has a new comment","The Warehouse Group","2023-10-01"
"13541","SD-3523","Done","Closed","Change","2023-07-31T15:28:06.073+1200","2023-07-31T23:43:52.388+1200","LIC Restore test","LIC","2023-10-01"
"13540","SD-3522","Duplicate","Closed","Service Request","2023-07-31T12:44:07.442+1200","2023-07-31T12:44:36.463+1200","Additonal comments has been added for Task SCTASK0070786 - Secret Server","The Warehouse Group","2023-10-01"
"13539","SD-3521","Declined","Closed","Service Request","2023-07-31T12:26:02.657+1200","2023-07-31T16:59:41.237+1200","Incident INC0238395 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13538","SD-3520","Declined","Closed","Service Request","2023-07-31T11:49:15.964+1200","2023-08-01T00:01:27.135+1200","Incident INC0238415 assigned to your squad: to grant admin rights to enable the Poxy settings for the TWG laptop","The Warehouse Group","2023-10-01"
"13537","SD-3519","Declined","Closed","Service Request","2023-07-31T11:49:13.359+1200","2023-08-01T11:14:14.608+1200","Incident INC0238407 assigned to your squad: microsoft sign in not working","The Warehouse Group","2023-10-01"
"13536","SD-3518","Declined","Closed","Service Request","2023-07-31T11:49:10.428+1200","2023-08-01T11:15:06.667+1200","Incident INC0238409 assigned to your squad: PC keeps freezing in sales screen","The Warehouse Group","2023-10-01"
"13535","SD-3517","Declined","Closed","Service Request","2023-07-31T11:49:06.746+1200","2023-08-01T09:50:33.584+1200","Incident INC0238410 assigned to your squad: Password reset request: PRISM/AS400","The Warehouse Group","2023-10-01"
"13534","SD-3516","Done","Closed","Service Request","2023-07-31T09:48:21.758+1200","2023-08-24T09:49:14.375+1200","Incident INC0237998 assigned to your squad: Okta - adding apps through the homepage or plugin","The Warehouse Group","2023-10-01"
"13533","SD-3515","Done","Closed","Service Request","2023-07-31T09:28:16.110+1200","2023-08-07T08:17:28.575+1200","Pod restarted very frequently after upgrade of Kubernetes stack to 1.25","ProCare","2023-10-01"
"13532","SD-3514","Done","Closed","Incident","2023-07-31T08:32:22.912+1200","2023-08-01T08:16:40.535+1200","Backup Warning on VBA for nzgtsage ","NZGT","2023-10-01"
"13531","SD-3513","","Pending","Service Request","2023-07-28T17:16:13.970+1200","","NZHL Defender for Cloud","NZHL","2023-10-01"
"13530","SD-3512","","In Progress","Service Request","2023-07-28T16:16:15.554+1200","","kiwirail Set up nasuni monitoring","KiwiRail","2023-10-01"
"13529","SD-3511","Done","Closed","Service Request","2023-07-28T14:44:06.121+1200","2023-08-30T11:41:45.460+1200","Upgrade SecureFTX AKS to 1.25.6","HDC","2023-10-01"
"13528","SD-3510","Duplicate","Closed","Service Request","2023-07-28T14:41:18.703+1200","2023-08-02T16:54:08.008+1200","Additonal comments has been added for Task SCTASK0070790 - Secret Server","The Warehouse Group","2023-10-01"
"13527","SD-3509","Duplicate","Closed","Service Request","2023-07-28T14:40:07.450+1200","2023-08-02T16:53:43.129+1200","Additonal comments has been added for Task SCTASK0070789 - Secret Server","The Warehouse Group","2023-10-01"
"13526","SD-3508","Done","Closed","Service Request","2023-07-28T14:32:27.018+1200","2023-07-28T14:33:39.312+1200","Secret Server - Weekly User Management Check","The Warehouse Group","2023-10-01"
"13525","SD-3507","Done","Closed","Service Request","2023-07-28T13:14:32.238+1200","2023-09-26T14:46:21.461+1300","RE: raising ticket with Azure B2C","EMA","2023-10-01"
"13524","SD-3506","Done","Closed","Service Request","2023-07-28T12:07:41.800+1200","2023-07-31T15:38:32.287+1200","Basic + Test plan license ","EMA","2023-10-01"
"13523","SD-3505","Duplicate","Closed","Service Request","2023-07-28T11:32:30.377+1200","2023-07-28T11:40:51.943+1200","Re: raising ticket with Azure B2C","EMA","2023-10-01"
"13522","SD-3504","Done","Closed","Service Request","2023-07-28T10:48:12.486+1200","2023-07-31T23:57:44.289+1200","Incident INC0238136 assigned to your squad: Okta Admin Users - Export Request","The Warehouse Group","2023-10-01"
